,trial,dataset,epsilon,scale,domain,GreedyH,Opt
689,14.0,PATENT,1.0,100000.0,256.0,13.5639596982,6.58283393181
690,15.0,PATENT,1.0,100000.0,256.0,7.31471961158,8.35742169632
691,16.0,PATENT,1.0,100000.0,256.0,11.3912586481,5.97704907092
692,17.0,PATENT,1.0,100000.0,256.0,8.32110611496,9.95891387572
693,18.0,PATENT,1.0,100000.0,256.0,7.83327383153,11.8566600804
694,19.0,PATENT,1.0,100000.0,256.0,6.68741702087,9.27605724424
695,20.0,PATENT,1.0,100000.0,256.0,7.22575505783,11.5565638763
696,21.0,PATENT,1.0,100000.0,256.0,7.62097019383,5.89491294427
697,22.0,PATENT,1.0,100000.0,256.0,11.898750343,7.12126077887
698,23.0,PATENT,1.0,100000.0,256.0,11.5661741442,6.63955313855
699,24.0,PATENT,1.0,100000.0,256.0,7.93791429707,13.747653121
700,0.0,PATENT,1.0,100000.0,1024.0,14.0864700038,8.69955591497
701,1.0,PATENT,1.0,100000.0,1024.0,18.5809879174,13.5636360635
702,2.0,PATENT,1.0,100000.0,1024.0,10.7987640376,13.6923053965
703,3.0,PATENT,1.0,100000.0,1024.0,17.2121155008,10.7323452394
704,4.0,PATENT,1.0,100000.0,1024.0,8.67420532873,12.3845190606
705,5.0,PATENT,1.0,100000.0,1024.0,43.3262444923,10.8789662411
706,6.0,PATENT,1.0,100000.0,1024.0,11.6256196998,9.65604388782
707,7.0,PATENT,1.0,100000.0,1024.0,10.0799325826,11.9411278407
708,8.0,PATENT,1.0,100000.0,1024.0,13.83938372,13.2032395721
709,9.0,PATENT,1.0,100000.0,1024.0,15.7321643591,9.35939320553
710,10.0,PATENT,1.0,100000.0,1024.0,12.7516855086,9.95966450948
711,11.0,PATENT,1.0,100000.0,1024.0,12.9871687272,12.0098749759
712,12.0,PATENT,1.0,100000.0,1024.0,16.1015227984,12.905756027
713,13.0,PATENT,1.0,100000.0,1024.0,10.9325184757,8.93822409069
714,14.0,PATENT,1.0,100000.0,1024.0,15.6095570744,11.6485652128
715,15.0,PATENT,1.0,100000.0,1024.0,19.6011162453,9.52656692071
716,16.0,PATENT,1.0,100000.0,1024.0,11.3981877485,14.2122313212
717,17.0,PATENT,1.0,100000.0,1024.0,18.6955274162,11.4407280054
718,18.0,PATENT,1.0,100000.0,1024.0,15.2195625789,12.9196331038
719,19.0,PATENT,1.0,100000.0,1024.0,12.6386617696,10.0353661246
720,20.0,PATENT,1.0,100000.0,1024.0,18.7068707328,10.4511547072
721,21.0,PATENT,1.0,100000.0,1024.0,24.1778865117,18.0213868039
722,22.0,PATENT,1.0,100000.0,1024.0,39.5571082761,13.7934757646
723,23.0,PATENT,1.0,100000.0,1024.0,21.244332983,8.61293549986
724,24.0,PATENT,1.0,100000.0,1024.0,14.9097584527,10.6104304411
725,0.0,PATENT,1.0,100000.0,4096.0,14.0977151247,13.8330549394
726,1.0,PATENT,1.0,100000.0,4096.0,13.484661327,15.895661
727,2.0,PATENT,1.0,100000.0,4096.0,24.2816700601,13.39614576
728,3.0,PATENT,1.0,100000.0,4096.0,24.2162724944,14.4006044195
729,4.0,PATENT,1.0,100000.0,4096.0,11.7424409212,13.0947841451
730,5.0,PATENT,1.0,100000.0,4096.0,18.4716410725,13.4645494019
731,6.0,PATENT,1.0,100000.0,4096.0,22.7951379863,13.7123758521
732,7.0,PATENT,1.0,100000.0,4096.0,21.1812032699,13.9025295671
733,8.0,PATENT,1.0,100000.0,4096.0,13.2060703789,13.6753685621
734,9.0,PATENT,1.0,100000.0,4096.0,22.8686858839,12.6573953816
735,10.0,PATENT,1.0,100000.0,4096.0,36.0901973697,12.7951984055
736,11.0,PATENT,1.0,100000.0,4096.0,14.996808473,14.3850453634
737,12.0,PATENT,1.0,100000.0,4096.0,28.9363490047,12.7127025041
738,13.0,PATENT,1.0,100000.0,4096.0,16.1562403056,13.0437801
739,14.0,PATENT,1.0,100000.0,4096.0,19.8489176061,12.4580062196
740,15.0,PATENT,1.0,100000.0,4096.0,13.6763866143,12.2396287741
741,16.0,PATENT,1.0,100000.0,4096.0,20.9503924553,24.538293475
742,17.0,PATENT,1.0,100000.0,4096.0,20.6358341498,14.0384635372
743,18.0,PATENT,1.0,100000.0,4096.0,17.359628511,11.8989547749
744,19.0,PATENT,1.0,100000.0,4096.0,45.3864655481,11.5582636687
745,20.0,PATENT,1.0,100000.0,4096.0,24.5699686158,13.2238109691
746,21.0,PATENT,1.0,100000.0,4096.0,21.8785294307,15.4084374138
747,22.0,PATENT,1.0,100000.0,4096.0,20.3657673669,18.0551627147
748,23.0,PATENT,1.0,100000.0,4096.0,36.2090776585,12.1644233747
749,24.0,PATENT,1.0,100000.0,4096.0,24.2332391364,10.7173164143
